Unnamed: 0,date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
340,2015-01-05,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False
341,2015-01-06,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,False
342,2015-01-07,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
343,2015-01-08,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
344,2015-01-09,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
345,2015-01-10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
346,2015-01-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,2015-01-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348,2015-01-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,2015-01-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
350,2015-01-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351,2015-01-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,2015-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
353,2015-01-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
354,2015-01-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
355,2015-01-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,2015-01-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
357,2015-01-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
358,2015-01-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,2015-01-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
360,2015-01-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361,2015-01-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
362,2015-01-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,2015-01-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,2015-01-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,2015-01-30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
366,2015-01-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,2015-02-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,2015-02-02,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True
369,2015-02-03,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True
370,2015-02-04,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True
371,2015-02-05,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True
372,2015-02-06,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True
373,2015-02-07,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False
374,2015-02-08,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
375,2015-02-09,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
376,2015-02-10,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
377,2015-02-11,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
378,2015-02-12,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
379,2015-02-13,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
380,2015-02-14,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
381,2015-02-15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
382,2015-02-16,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
383,2015-02-17,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
384,2015-02-18,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
385,2015-02-19,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
386,2015-02-20,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
387,2015-02-21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
388,2015-02-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,2015-02-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
390,2015-02-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,2015-02-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,2015-02-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,2015-02-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,2015-02-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395,2015-03-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396,2015-03-02,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
397,2015-03-03,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
398,2015-03-04,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
399,2015-03-05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
400,2015-03-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
401,2015-03-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
402,2015-03-08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
403,2015-03-09,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
404,2015-03-10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
405,2015-03-11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
406,2015-03-12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
407,2015-03-13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
408,2015-03-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,2015-03-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
410,2015-03-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
411,2015-03-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
412,2015-03-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
413,2015-03-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
414,2015-03-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,2015-03-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,2015-03-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
417,2015-03-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418,2015-03-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
419,2015-03-25,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
