,date,diesel_mean,e5_mean,e10_mean
2681,2021-10-10,1.529,1.695,1.602
2682,2021-10-11,1.525,1.706,1.613
2683,2021-10-12,1.533,1.705,1.598
2684,2021-10-13,1.537,1.721,1.612
2685,2021-10-14,1.547,1.718,1.625
2686,2021-10-15,1.55,1.73,1.637
2687,2021-10-16,1.558,1.726,1.633
2688,2021-10-17,1.564,1.729,1.635
2689,2021-10-18,1.575,1.737,1.629
2690,2021-10-19,1.58,1.738,1.629
2691,2021-10-20,1.569,1.733,1.639
2692,2021-10-21,1.56,1.736,1.643
2693,2021-10-22,1.569,1.741,1.633
2694,2021-10-23,1.568,1.738,1.645
2695,2021-10-24,1.567,1.733,1.64
2696,2021-10-25,1.579,1.747,1.654
2697,2021-10-26,1.573,1.755,1.661
2698,2021-10-27,1.576,1.755,1.662
2699,2021-10-28,1.575,1.757,1.663
2700,2021-10-29,1.566,1.754,1.661
2701,2021-10-30,1.573,1.756,1.663
2702,2021-10-31,1.571,1.743,1.649
2703,2021-11-01,1.573,1.754,1.659
2704,2021-11-02,1.578,1.769,1.66
2705,2021-11-03,1.576,1.78,1.687
2706,2021-11-04,1.577,1.775,1.682
2707,2021-11-05,1.58,1.78,1.686
2708,2021-11-06,1.585,1.771,1.678
2709,2021-11-07,1.578,1.761,1.667
2710,2021-11-08,1.591,1.77,1.676
2711,2021-11-09,1.576,1.769,1.675
2712,2021-11-10,1.579,1.76,1.667
2713,2021-11-11,1.585,1.763,1.654
2714,2021-11-12,1.58,1.769,1.675
2715,2021-11-13,1.573,1.761,1.667
2716,2021-11-14,1.573,1.759,1.664
2717,2021-11-15,1.562,1.755,1.661
2718,2021-11-16,1.55,1.753,1.659
2719,2021-11-17,1.565,1.764,1.671
2720,2021-11-18,1.555,1.769,1.675
2721,2021-11-19,1.551,1.75,1.657
2722,2021-11-20,1.556,1.745,1.652
2723,2021-11-21,1.545,1.735,1.66
2724,2021-11-22,1.549,1.744,1.644
2725,2021-11-23,1.547,1.746,1.652
2726,2021-11-24,1.551,1.743,1.65
2727,2021-11-25,1.553,1.751,1.658
2728,2021-11-26,1.552,1.728,1.621
2729,2021-11-27,1.541,1.716,1.608
2730,2021-11-28,1.54,1.701,1.607
2731,2021-11-29,1.539,1.711,1.618
2732,2021-11-30,1.538,1.706,1.613
2733,2021-12-01,1.527,1.678,1.586
2734,2021-12-02,1.522,1.674,1.582
2735,2021-12-03,1.528,1.672,1.566
2736,2021-12-04,1.508,1.646,1.555
2737,2021-12-05,1.499,1.632,1.54
2738,2021-12-06,1.508,1.657,1.552
2739,2021-12-07,1.512,1.66,1.569
2740,2021-12-08,1.519,1.682,1.59
2741,2021-12-09,1.528,1.677,1.585
2742,2021-12-10,1.518,1.672,1.58
2743,2021-12-11,1.511,1.661,1.57
2744,2021-12-12,1.51,1.659,1.566
2745,2021-12-13,1.52,1.671,1.579
2746,2021-12-14,1.529,1.674,1.582
2747,2021-12-15,1.519,1.674,1.569
2748,2021-12-16,1.508,1.661,1.569
2749,2021-12-17,1.507,1.668,1.576
2750,2021-12-18,1.5,1.655,1.563
2751,2021-12-19,1.502,1.649,1.556
2752,2021-12-20,1.52,1.656,1.564
2753,2021-12-21,1.514,1.646,1.555
2754,2021-12-22,1.505,1.641,1.536
2755,2021-12-23,1.498,1.647,1.541
2756,2021-12-24,1.499,1.653,1.56
2757,2021-12-25,1.519,1.675,1.58
2758,2021-12-26,1.51,1.663,1.569
2759,2021-12-27,1.519,1.669,1.562
2760,2021-12-28,1.516,1.664,1.571
2761,2021-12-29,1.54,1.685,1.578
2762,2021-12-30,1.541,1.687,1.579
2763,2021-12-31,1.554,1.704,1.61
2764,2022-01-01,1.578,1.723,1.644
2765,2022-01-02,1.579,1.715,1.625
2766,2022-01-03,1.581,1.717,1.61
2767,2022-01-04,1.564,1.706,1.613
2768,2022-01-05,1.57,1.713,1.619
2769,2022-01-06,1.579,1.712,1.618
2770,2022-01-07,1.573,1.706,1.599
2771,2022-01-08,1.575,1.704,1.611
2772,2022-01-09,1.577,1.704,1.61
2773,2022-01-10,1.59,1.709,1.602
2774,2022-01-11,1.588,1.706,1.614
2775,2022-01-12,1.585,1.71,1.617
2776,2022-01-13,1.585,1.71,1.617
2777,2022-01-14,1.582,1.706,1.613
2778,2022-01-15,1.599,1.728,1.635
2779,2022-01-16,1.597,1.722,1.628
2780,2022-01-17,1.6,1.723,1.616
2781,2022-01-18,1.611,1.731,1.638
2782,2022-01-19,1.61,1.734,1.642
2783,2022-01-20,1.61,1.739,1.646
2784,2022-01-21,1.62,1.733,1.64
2785,2022-01-22,1.601,1.73,1.637
2786,2022-01-23,1.6,1.731,1.637
2787,2022-01-24,1.602,1.735,1.642
2788,2022-01-25,1.61,1.742,1.649
2789,2022-01-26,1.611,1.739,1.646
2790,2022-01-27,1.613,1.749,1.656
2791,2022-01-28,1.615,1.757,1.664
2792,2022-01-29,1.632,1.767,1.674
2793,2022-01-30,1.629,1.766,1.671
2794,2022-01-31,1.636,1.773,1.679
2795,2022-02-01,1.651,1.776,1.682
2796,2022-02-02,1.639,1.777,1.668
2797,2022-02-03,1.618,1.766,1.673
2798,2022-02-04,1.617,1.761,1.668
2799,2022-02-05,1.646,1.787,1.694
2800,2022-02-06,1.645,1.783,1.688
2801,2022-02-07,1.66,1.79,1.696
2802,2022-02-08,1.658,1.786,1.693
2803,2022-02-09,1.649,1.788,1.694
2804,2022-02-10,1.635,1.776,1.683
2805,2022-02-11,1.647,1.793,1.699
2806,2022-02-12,1.643,1.796,1.703
2807,2022-02-13,1.639,1.793,1.699
2808,2022-02-14,1.652,1.802,1.694
2809,2022-02-15,1.673,1.812,1.718
2810,2022-02-16,1.658,1.806,1.712
2811,2022-02-17,1.647,1.803,1.71
2812,2022-02-18,1.657,1.8,1.707
2813,2022-02-19,1.654,1.796,1.702
2814,2022-02-20,1.647,1.792,1.697
2815,2022-02-21,1.645,1.794,1.7
2816,2022-02-22,1.651,1.803,1.709
2817,2022-02-23,1.659,1.798,1.69
2818,2022-02-24,1.664,1.818,1.709
2819,2022-02-25,1.715,1.862,1.767
2820,2022-02-26,1.715,1.868,1.759
2821,2022-02-27,1.714,1.863,1.766
2822,2022-02-28,1.729,1.876,1.765
2823,2022-03-01,1.738,1.873,1.777
2824,2022-03-02,1.786,1.896,1.785
2825,2022-03-03,1.884,1.918,1.825
2826,2022-03-04,1.932,1.97,1.868
2827,2022-03-05,1.943,1.976,1.882
2828,2022-03-06,1.95,1.974,1.897
2829,2022-03-07,2.023,2.045,1.931
2830,2022-03-08,2.15,2.159,2.04
2831,2022-03-09,2.282,2.215,2.094
2832,2022-03-10,2.325,2.238,2.116
2833,2022-03-11,2.277,2.23,2.127
2834,2022-03-12,2.276,2.232,2.112
2835,2022-03-13,2.264,2.232,2.127
2836,2022-03-14,2.288,2.246,2.144
2837,2022-03-15,2.294,2.243,2.122
2838,2022-03-16,2.264,2.202,2.081
2839,2022-03-17,2.207,2.17,2.047
2840,2022-03-18,2.15,2.125,2.004
2841,2022-03-19,2.149,2.133,2.012
2842,2022-03-20,2.142,2.126,2.024
2843,2022-03-21,2.167,2.144,2.025
2844,2022-03-22,2.183,2.14,2.02
2845,2022-03-23,2.185,2.149,2.048
2846,2022-03-24,2.181,2.142,2.041
2847,2022-03-25,2.183,2.127,2.009
2848,2022-03-26,2.178,2.14,2.039
2849,2022-03-27,2.172,2.135,2.034
2850,2022-03-28,2.182,2.131,2.012
2851,2022-03-29,2.167,2.112,1.992
2852,2022-03-30,2.129,2.106,1.986
2853,2022-03-31,2.126,2.095,1.995
2854,2022-04-01,2.069,2.063,1.963
2855,2022-04-02,2.056,2.052,1.936
2856,2022-04-03,2.039,2.037,1.936
2857,2022-04-04,2.052,2.054,1.943
2858,2022-04-05,2.039,2.046,1.946
2859,2022-04-06,2.042,2.041,1.925
2860,2022-04-07,2.034,2.048,1.949
2861,2022-04-08,2.01,2.034,1.934
2862,2022-04-09,1.999,2.034,1.935
2863,2022-04-10,1.985,2.018,1.918
2864,2022-04-11,1.999,2.035,1.936
2865,2022-04-12,1.982,2.014,1.899
2866,2022-04-13,1.952,1.999,1.9
2867,2022-04-14,1.972,2.012,1.898
2868,2022-04-15,1.986,2.023,1.923
2869,2022-04-16,2.03,2.025,1.912
2870,2022-04-17,2.02,2.01,1.91
2871,2022-04-18,2.045,2.034,1.933
2872,2022-04-19,2.035,2.032,1.917
2873,2022-04-20,2.039,2.044,1.926
2874,2022-04-21,2.041,2.032,1.933
2875,2022-04-22,2.049,2.025,1.909
2876,2022-04-23,2.061,2.036,1.919
2877,2022-04-24,2.021,2.005,1.906
2878,2022-04-25,2.029,2.011,1.913
2879,2022-04-26,2.02,2.006,1.908
2880,2022-04-27,2.016,2.009,1.893
2881,2022-04-28,2.034,2.024,1.925
2882,2022-04-29,2.046,2.048,1.932
2883,2022-04-30,2.08,2.062,1.963
2884,2022-05-01,2.066,2.045,1.946
2885,2022-05-02,2.078,2.056,1.94
2886,2022-05-03,2.083,2.059,1.942
2887,2022-05-04,2.085,2.05,1.932
2888,2022-05-05,2.088,2.064,1.964
2889,2022-05-06,2.077,2.069,1.969
2890,2022-05-07,2.074,2.093,1.977
2891,2022-05-08,2.059,2.078,1.977
2892,2022-05-09,2.057,2.088,1.988
2893,2022-05-10,2.042,2.098,1.987
2894,2022-05-11,2.024,2.097,1.997
2895,2022-05-12,2.027,2.09,1.979
2896,2022-05-13,2.015,2.094,1.994
2897,2022-05-14,2.034,2.133,2.032
2898,2022-05-15,2.019,2.119,2.017
2899,2022-05-16,2.01,2.121,2.02
2900,2022-05-17,2.009,2.144,2.043
2901,2022-05-18,2.012,2.164,2.062
2902,2022-05-19,2.009,2.164,2.045
2903,2022-05-20,1.978,2.143,2.041
2904,2022-05-21,1.996,2.153,2.05
2905,2022-05-22,1.974,2.141,2.038
2906,2022-05-23,1.985,2.154,2.034
2907,2022-05-24,1.972,2.141,2.04
2908,2022-05-25,1.96,2.124,2.013
2909,2022-05-26,1.985,2.141,2.038
2910,2022-05-27,1.997,2.153,2.05
2911,2022-05-28,2.014,2.186,2.084
2912,2022-05-29,2.027,2.204,2.101
2913,2022-05-30,2.029,2.205,2.084
2914,2022-05-31,2.056,2.227,2.104
2915,2022-06-01,1.936,1.939,1.824
2916,2022-06-02,1.967,1.975,1.86
2917,2022-06-03,1.979,1.997,1.88
2918,2022-06-04,1.972,2.014,1.914
2919,2022-06-05,1.978,2.024,1.923
2920,2022-06-06,1.985,2.015,1.937
2921,2022-06-07,1.997,2.025,1.947
2922,2022-06-08,2.0,2.015,1.911
2923,2022-06-09,2.006,2.012,1.912
2924,2022-06-10,2.014,2.011,1.911
2925,2022-06-11,2.025,2.016,1.916
2926,2022-06-12,2.028,2.015,1.915
2927,2022-06-13,2.029,2.012,1.896
2928,2022-06-14,2.035,2.013,1.913
2929,2022-06-15,2.024,2.007,1.906
2930,2022-06-16,2.019,1.995,1.894
2931,2022-06-17,2.051,1.985,1.908
2932,2022-06-18,2.048,1.976,1.896
2933,2022-06-19,2.048,1.977,1.877
2934,2022-06-20,2.059,1.978,1.901
2935,2022-06-21,2.053,1.95,1.849
2936,2022-06-22,2.051,1.94,1.842
2937,2022-06-23,2.045,1.927,1.83
2938,2022-06-24,2.047,1.909,1.812
2939,2022-06-25,2.036,1.905,1.806
2940,2022-06-26,2.029,1.904,1.805
2941,2022-06-27,2.023,1.904,1.79
2942,2022-06-28,2.003,1.89,1.792
2943,2022-06-29,2.004,1.902,1.789
2944,2022-06-30,1.983,1.9,1.803
2945,2022-07-01,1.978,1.9,1.803
2946,2022-07-02,1.962,1.892,1.794
2947,2022-07-03,1.965,1.893,1.794
2948,2022-07-04,1.966,1.888,1.79
2949,2022-07-05,1.969,1.882,1.784
2950,2022-07-06,1.925,1.878,1.781
2951,2022-07-07,1.912,1.862,1.756
2952,2022-07-08,1.906,1.859,1.745
2953,2022-07-09,1.939,1.866,1.769
2954,2022-07-10,1.907,1.852,1.754
2955,2022-07-11,1.933,1.866,1.753
2956,2022-07-12,1.925,1.864,1.767
2957,2022-07-13,1.938,1.847,1.751
2958,2022-07-14,1.942,1.838,1.742
2959,2022-07-15,1.934,1.828,1.732
2960,2022-07-16,1.952,1.831,1.735
2961,2022-07-17,1.936,1.822,1.725
2962,2022-07-18,1.952,1.831,1.719
2963,2022-07-19,1.94,1.818,1.722
2964,2022-07-20,1.902,1.794,1.682
2965,2022-07-21,1.899,1.793,1.681
2966,2022-07-22,1.887,1.776,1.681
2967,2022-07-23,1.897,1.777,1.668
2968,2022-07-24,1.885,1.768,1.672
2969,2022-07-25,1.904,1.786,1.676
2970,2022-07-26,1.902,1.783,1.671
2971,2022-07-27,1.897,1.785,1.674
2972,2022-07-28,1.895,1.776,1.681
2973,2022-07-29,1.908,1.787,1.693
2974,2022-07-30,1.911,1.777,1.669
2975,2022-07-31,1.893,1.759,1.664
2976,2022-08-01,1.892,1.772,1.677
2977,2022-08-02,1.882,1.744,1.65
2978,2022-08-03,1.871,1.732,1.623
2979,2022-08-04,1.849,1.737,1.643
2980,2022-08-05,1.863,1.745,1.65
2981,2022-08-06,1.867,1.733,1.64
2982,2022-08-07,1.849,1.719,1.625
2983,2022-08-08,1.86,1.734,1.628
2984,2022-08-09,1.843,1.709,1.615
2985,2022-08-10,1.832,1.705,1.611
2986,2022-08-11,1.84,1.695,1.602
2987,2022-08-12,1.866,1.691,1.583
2988,2022-08-13,1.895,1.712,1.619
2989,2022-08-14,1.886,1.701,1.608
2990,2022-08-15,1.899,1.715,1.621
2991,2022-08-16,1.89,1.71,1.616
2992,2022-08-17,1.898,1.71,1.616
2993,2022-08-18,1.911,1.721,1.627
2994,2022-08-19,1.921,1.738,1.644
2995,2022-08-20,1.93,1.737,1.631
2996,2022-08-21,1.929,1.733,1.64
2997,2022-08-22,1.952,1.759,1.651
2998,2022-08-23,1.967,1.777,1.685
2999,2022-08-24,2.003,1.803,1.711
3000,2022-08-25,2.028,1.824,1.732
3001,2022-08-26,2.048,1.822,1.715
3002,2022-08-27,2.067,1.826,1.734
3003,2022-08-28,2.049,1.821,1.729
3004,2022-08-29,2.079,1.847,1.746
3005,2022-08-30,2.056,1.819,1.727
3006,2022-08-31,2.082,1.86,1.768
3007,2022-09-01,2.15,2.13,2.011
3008,2022-09-02,2.149,2.128,2.008
3009,2022-09-03,2.146,2.096,1.976
3010,2022-09-04,2.117,2.07,1.97
3011,2022-09-05,2.12,2.073,1.956
3012,2022-09-06,2.128,2.063,1.963
3013,2022-09-07,2.129,2.069,1.97
3014,2022-09-08,2.104,2.047,1.947
3015,2022-09-09,2.1,2.022,1.906
3016,2022-09-10,2.11,2.007,1.907
3017,2022-09-11,2.094,1.99,1.89
3018,2022-09-12,2.091,1.997,1.883
3019,2022-09-13,2.075,1.999,1.9
3020,2022-09-14,2.05,1.981,1.882
3021,2022-09-15,2.044,1.985,1.873
3022,2022-09-16,2.014,1.979,1.88
3023,2022-09-17,1.98,1.983,1.876
3024,2022-09-18,1.97,1.97,1.872
3025,2022-09-19,1.956,1.976,1.864
3026,2022-09-20,1.958,1.963,1.848
3027,2022-09-21,1.97,1.949,1.835
3028,2022-09-22,1.964,1.941,1.827
3029,2022-09-23,1.973,1.939,1.824
3030,2022-09-24,1.966,1.937,1.822
3031,2022-09-25,1.964,1.936,1.839
3032,2022-09-26,1.958,1.926,1.815
3033,2022-09-27,1.956,1.937,1.84
3034,2022-09-28,1.937,1.922,1.824
3035,2022-09-29,1.958,1.925,1.828
3036,2022-09-30,1.979,1.925,1.827
3037,2022-10-01,2.002,1.944,1.847
3038,2022-10-02,1.979,1.922,1.825
3039,2022-10-03,1.989,1.929,1.832
3040,2022-10-04,1.991,1.931,1.819
3041,2022-10-05,2.004,1.943,1.846
3042,2022-10-06,2.024,1.943,1.846
3043,2022-10-07,2.062,1.952,1.854
3044,2022-10-08,2.105,1.984,1.871
3045,2022-10-09,2.104,1.974,1.876
3046,2022-10-10,2.125,1.998,1.885
3047,2022-10-11,2.135,2.005,1.889
3048,2022-10-12,2.105,1.995,1.896
3049,2022-10-13,2.12,1.993,1.879
3050,2022-10-14,2.151,2.008,1.909
3051,2022-10-15,2.165,2.013,1.914
3052,2022-10-16,2.167,2.013,1.897
3053,2022-10-17,2.156,1.997,1.898
3054,2022-10-18,2.157,1.989,1.89
3055,2022-10-19,2.152,1.951,1.852
3056,2022-10-20,2.154,1.95,1.838
3057,2022-10-21,2.148,1.948,1.849
3058,2022-10-22,2.146,1.955,1.857
3059,2022-10-23,2.133,1.945,1.847
3060,2022-10-24,2.135,1.948,1.835
3061,2022-10-25,2.118,1.934,1.819
3062,2022-10-26,2.106,1.928,1.812
3063,2022-10-27,2.097,1.928,1.83
3064,2022-10-28,2.103,1.939,1.832
3065,2022-10-29,2.129,1.947,1.832
3066,2022-10-30,2.122,1.936,1.838
3067,2022-10-31,2.125,1.942,1.844
3068,2022-11-01,2.122,1.939,1.84
3069,2022-11-02,2.116,1.923,1.811
3070,2022-11-03,2.093,1.934,1.819
3071,2022-11-04,2.07,1.954,1.855
3072,2022-11-05,2.067,1.97,1.871
3073,2022-11-06,2.062,1.972,1.873
3074,2022-11-07,2.074,1.984,1.886
3075,2022-11-08,2.044,1.977,1.879
3076,2022-11-09,2.026,1.97,1.858
3077,2022-11-10,1.992,1.95,1.835
3078,2022-11-11,1.96,1.933,1.817
3079,2022-11-12,1.939,1.925,1.827
3080,2022-11-13,1.943,1.926,1.828
3081,2022-11-14,1.931,1.917,1.82
3082,2022-11-15,1.923,1.913,1.801
3083,2022-11-16,1.908,1.893,1.795
3084,2022-11-17,1.895,1.865,1.755
3085,2022-11-18,1.89,1.862,1.765
3086,2022-11-19,1.88,1.837,1.734
3087,2022-11-20,1.884,1.84,1.744
3088,2022-11-21,1.87,1.835,1.725
3089,2022-11-22,1.866,1.83,1.717
3090,2022-11-23,1.865,1.826,1.73
3091,2022-11-24,1.854,1.818,1.722
3092,2022-11-25,1.83,1.801,1.705
3093,2022-11-26,1.842,1.798,1.689
3094,2022-11-27,1.827,1.783,1.687
3095,2022-11-28,1.841,1.803,1.708
3096,2022-11-29,1.811,1.775,1.667
3097,2022-11-30,1.812,1.773,1.662
3098,2022-12-01,1.81,1.759,1.664
3099,2022-12-02,1.825,1.786,1.69
3100,2022-12-03,1.823,1.788,1.714
3101,2022-12-04,1.832,1.788,1.682
3102,2022-12-05,1.828,1.794,1.698
3103,2022-12-06,1.813,1.778,1.683
3104,2022-12-07,1.782,1.761,1.666
3105,2022-12-08,1.763,1.737,1.642
3106,2022-12-09,1.772,1.73,1.635
3107,2022-12-10,1.764,1.708,1.598
3108,2022-12-11,1.762,1.704,1.609
3109,2022-12-12,1.742,1.694,1.6
3110,2022-12-13,1.75,1.692,1.587
3111,2022-12-14,1.775,1.697,1.589
3112,2022-12-15,1.792,1.709,1.604
3113,2022-12-16,1.804,1.724,1.633
3114,2022-12-17,1.807,1.726,1.636
3115,2022-12-18,1.801,1.718,1.628
3116,2022-12-19,1.794,1.71,1.606
3117,2022-12-20,1.789,1.706,1.615
3118,2022-12-21,1.769,1.709,1.619
3119,2022-12-22,1.769,1.715,1.616
3120,2022-12-23,1.778,1.725,1.634
3121,2022-12-24,1.793,1.73,1.639
3122,2022-12-25,1.793,1.73,1.638
3123,2022-12-26,1.789,1.727,1.635
3124,2022-12-27,1.805,1.737,1.633
3125,2022-12-28,1.818,1.745,1.654
3126,2022-12-29,1.811,1.756,1.652
3127,2022-12-30,1.823,1.781,1.688
3128,2022-12-31,1.827,1.792,1.699
3129,2023-01-01,1.822,1.781,1.704
3130,2023-01-02,1.836,1.794,1.688
3131,2023-01-03,1.833,1.795,1.703
3132,2023-01-04,1.83,1.797,1.701
3133,2023-01-05,1.812,1.782,1.685
3134,2023-01-06,1.789,1.763,1.668
3135,2023-01-07,1.793,1.774,1.678
3136,2023-01-08,1.786,1.768,1.672
3137,2023-01-09,1.786,1.771,1.674
3138,2023-01-10,1.787,1.759,1.651
3139,2023-01-11,1.782,1.756,1.645
3140,2023-01-12,1.764,1.739,1.644
3141,2023-01-13,1.802,1.776,1.679
3142,2023-01-14,1.819,1.79,1.694
3143,2023-01-15,1.817,1.782,1.685
3144,2023-01-16,1.823,1.783,1.673
3145,2023-01-17,1.817,1.792,1.68
3146,2023-01-18,1.816,1.794,1.681
3147,2023-01-19,1.816,1.795,1.697
3148,2023-01-20,1.814,1.799,1.702
3149,2023-01-21,1.836,1.817,1.707
3150,2023-01-22,1.83,1.816,1.719
3151,2023-01-23,1.838,1.817,1.706
3152,2023-01-24,1.852,1.825,1.713
3153,2023-01-25,1.847,1.828,1.731
3154,2023-01-26,1.838,1.827,1.717
3155,2023-01-27,1.831,1.829,1.732
3156,2023-01-28,1.855,1.848,1.75
3157,2023-01-29,1.829,1.83,1.732
3158,2023-01-30,1.829,1.837,1.731
3159,2023-01-31,1.812,1.821,1.708
3160,2023-02-01,1.795,1.814,1.701
3161,2023-02-02,1.787,1.812,1.715
3162,2023-02-03,1.762,1.804,1.694
3163,2023-02-04,1.754,1.792,1.679
3164,2023-02-05,1.749,1.783,1.686
3165,2023-02-06,1.742,1.788,1.678
3166,2023-02-07,1.721,1.782,1.669
3167,2023-02-08,1.73,1.788,1.691
3168,2023-02-09,1.732,1.8,1.703
3169,2023-02-10,1.74,1.811,1.714
3170,2023-02-11,1.756,1.812,1.715
3171,2023-02-12,1.752,1.813,1.716
3172,2023-02-13,1.75,1.819,1.709
3173,2023-02-14,1.737,1.822,1.725
3174,2023-02-15,1.729,1.811,1.712
3175,2023-02-16,1.724,1.807,1.695
3176,2023-02-17,1.716,1.811,1.714
3177,2023-02-18,1.727,1.808,1.711
3178,2023-02-19,1.711,1.794,1.697
3179,2023-02-20,1.708,1.798,1.701
3180,2023-02-21,1.7,1.789,1.68
3181,2023-02-22,1.696,1.805,1.709
3182,2023-02-23,1.688,1.795,1.698
3183,2023-02-24,1.683,1.784,1.687
3184,2023-02-25,1.707,1.797,1.7
3185,2023-02-26,1.703,1.792,1.695
3186,2023-02-27,1.704,1.791,1.694
3187,2023-02-28,1.704,1.792,1.695
3188,2023-03-01,1.713,1.795,1.698
3189,2023-03-02,1.724,1.808,1.697
3190,2023-03-03,1.732,1.816,1.719
3191,2023-03-04,1.745,1.832,1.735
3192,2023-03-05,1.746,1.816,1.718
3193,2023-03-06,1.742,1.835,1.724
3194,2023-03-07,1.729,1.816,1.703
3195,2023-03-08,1.722,1.818,1.721
3196,2023-03-09,1.713,1.819,1.709
3197,2023-03-10,1.703,1.808,1.695
3198,2023-03-11,1.696,1.819,1.706
3199,2023-03-12,1.689,1.806,1.709
3200,2023-03-13,1.703,1.81,1.704
3201,2023-03-14,1.702,1.798,1.701
3202,2023-03-15,1.699,1.794,1.697
3203,2023-03-16,1.673,1.77,1.674
3204,2023-03-17,1.661,1.756,1.652
3205,2023-03-18,1.67,1.76,1.663
3206,2023-03-19,1.673,1.761,1.665
3207,2023-03-20,1.665,1.76,1.664
3208,2023-03-21,1.663,1.759,1.663
3209,2023-03-22,1.667,1.769,1.674
3210,2023-03-23,1.671,1.777,1.673
3211,2023-03-24,1.673,1.782,1.672
3212,2023-03-25,1.673,1.805,1.709
3213,2023-03-26,1.66,1.803,1.707
3214,2023-03-27,1.663,1.811,1.715
3215,2023-03-28,1.659,1.804,1.708
3216,2023-03-29,1.655,1.811,1.714
3217,2023-03-30,1.67,1.825,1.728
3218,2023-03-31,1.673,1.824,1.713
3219,2023-04-01,1.651,1.822,1.71
3220,2023-04-02,1.634,1.811,1.715
3221,2023-04-03,1.642,1.819,1.709
3222,2023-04-04,1.656,1.84,1.744
3223,2023-04-05,1.661,1.853,1.748
3224,2023-04-06,1.664,1.86,1.748
3225,2023-04-07,1.639,1.843,1.731
3226,2023-04-08,1.682,1.873,1.76
3227,2023-04-09,1.655,1.855,1.758
3228,2023-04-10,1.668,1.861,1.763
3229,2023-04-11,1.68,1.867,1.755
3230,2023-04-12,1.665,1.867,1.771
3231,2023-04-13,1.668,1.868,1.771
3232,2023-04-14,1.643,1.863,1.751
3233,2023-04-15,1.647,1.864,1.751
3234,2023-04-16,1.635,1.852,1.755
3235,2023-04-17,1.652,1.863,1.751
3236,2023-04-18,1.63,1.85,1.738
3237,2023-04-19,1.636,1.849,1.737
3238,2023-04-20,1.648,1.846,1.749
3239,2023-04-21,1.635,1.829,1.718
3240,2023-04-22,1.617,1.818,1.705
3241,2023-04-23,1.608,1.81,1.714
3242,2023-04-24,1.581,1.796,1.686
3243,2023-04-25,1.603,1.824,1.713
3244,2023-04-26,1.602,1.812,1.716
3245,2023-04-27,1.594,1.807,1.711
3246,2023-04-28,1.569,1.797,1.701
3247,2023-04-29,1.588,1.809,1.7
3248,2023-04-30,1.57,1.798,1.703
3249,2023-05-01,1.577,1.804,1.708
3250,2023-05-02,1.592,1.823,1.727
3251,2023-05-03,1.587,1.814,1.71
3252,2023-05-04,1.571,1.81,1.714
3253,2023-05-05,1.561,1.806,1.696
3254,2023-05-06,1.569,1.809,1.712
3255,2023-05-07,1.54,1.789,1.693
3256,2023-05-08,1.568,1.808,1.697
3257,2023-05-09,1.564,1.803,1.692
3258,2023-05-10,1.595,1.837,1.725
