,date,diesel_mean,e5_mean,e10_mean
1315,2018-01-13,1.196,1.358,1.333
1316,2018-01-14,1.205,1.366,1.34
1317,2018-01-15,1.193,1.359,1.333
1318,2018-01-16,1.188,1.357,1.332
1319,2018-01-17,1.187,1.357,1.332
1320,2018-01-18,1.186,1.358,1.333
1321,2018-01-19,1.186,1.358,1.333
1322,2018-01-20,1.192,1.363,1.337
1323,2018-01-21,1.203,1.372,1.346
1324,2018-01-22,1.195,1.366,1.341
1325,2018-01-23,1.19,1.361,1.336
1326,2018-01-24,1.2,1.384,1.358
1327,2018-01-25,1.2,1.376,1.351
1328,2018-01-26,1.214,1.393,1.367
1329,2018-01-27,1.216,1.397,1.371
1330,2018-01-28,1.215,1.396,1.37
1331,2018-01-29,1.213,1.389,1.364
1332,2018-01-30,1.222,1.399,1.373
1333,2018-01-31,1.21,1.389,1.363
1334,2018-02-01,1.188,1.368,1.34
1335,2018-02-02,1.206,1.389,1.362
1336,2018-02-03,1.192,1.377,1.35
1337,2018-02-04,1.19,1.374,1.347
1338,2018-02-05,1.193,1.376,1.349
1339,2018-02-06,1.2,1.386,1.359
1340,2018-02-07,1.195,1.383,1.355
1341,2018-02-08,1.185,1.374,1.347
1342,2018-02-09,1.183,1.371,1.343
1343,2018-02-10,1.175,1.353,1.327
1344,2018-02-11,1.185,1.36,1.334
1345,2018-02-12,1.183,1.368,1.34
1346,2018-02-13,1.161,1.351,1.324
1347,2018-02-14,1.157,1.347,1.32
1348,2018-02-15,1.165,1.358,1.331
1349,2018-02-16,1.155,1.347,1.321
1350,2018-02-17,1.149,1.345,1.319
1351,2018-02-18,1.159,1.352,1.326
1352,2018-02-19,1.159,1.351,1.324
1353,2018-02-20,1.16,1.352,1.325
1354,2018-02-21,1.149,1.343,1.317
1355,2018-02-22,1.165,1.351,1.324
1356,2018-02-23,1.159,1.345,1.319
1357,2018-02-24,1.158,1.343,1.316
1358,2018-02-25,1.171,1.356,1.329
1359,2018-02-26,1.173,1.355,1.328
1360,2018-02-27,1.167,1.344,1.317
1361,2018-02-28,1.177,1.351,1.325
1362,2018-03-01,1.172,1.349,1.322
1363,2018-03-02,1.16,1.339,1.313
1364,2018-03-03,1.162,1.34,1.314
1365,2018-03-04,1.174,1.353,1.327
1366,2018-03-05,1.174,1.353,1.326
1367,2018-03-06,1.156,1.344,1.318
1368,2018-03-07,1.156,1.344,1.318
1369,2018-03-08,1.154,1.341,1.314
1370,2018-03-09,1.148,1.333,1.306
1371,2018-03-10,1.151,1.33,1.303
1372,2018-03-11,1.162,1.341,1.315
1373,2018-03-12,1.159,1.339,1.313
1374,2018-03-13,1.162,1.333,1.307
1375,2018-03-14,1.169,1.329,1.303
1376,2018-03-15,1.151,1.315,1.289
1377,2018-03-16,1.166,1.328,1.302
1378,2018-03-17,1.164,1.326,1.3
1379,2018-03-18,1.179,1.336,1.31
1380,2018-03-19,1.174,1.334,1.308
1381,2018-03-20,1.17,1.332,1.306
1382,2018-03-21,1.169,1.334,1.307
1383,2018-03-22,1.176,1.34,1.314
1384,2018-03-23,1.175,1.34,1.313
1385,2018-03-24,1.187,1.352,1.326
1386,2018-03-25,1.198,1.36,1.334
1387,2018-03-26,1.175,1.344,1.318
1388,2018-03-27,1.195,1.36,1.333
1389,2018-03-28,1.191,1.36,1.333
1390,2018-03-29,1.188,1.361,1.334
1391,2018-03-30,1.201,1.37,1.345
1392,2018-03-31,1.196,1.367,1.342
1393,2018-04-01,1.202,1.373,1.348
1394,2018-04-02,1.204,1.374,1.349
1395,2018-04-03,1.193,1.371,1.346
1396,2018-04-04,1.193,1.377,1.351
1397,2018-04-05,1.196,1.378,1.353
1398,2018-04-06,1.193,1.373,1.348
1399,2018-04-07,1.18,1.366,1.342
1400,2018-04-08,1.197,1.378,1.353
1401,2018-04-09,1.197,1.382,1.357
1402,2018-04-10,1.184,1.368,1.343
1403,2018-04-11,1.183,1.373,1.346
1404,2018-04-12,1.199,1.385,1.358
1405,2018-04-13,1.194,1.378,1.352
1406,2018-04-14,1.201,1.384,1.358
1407,2018-04-15,1.205,1.393,1.366
1408,2018-04-16,1.21,1.398,1.371
1409,2018-04-17,1.208,1.399,1.371
1410,2018-04-18,1.204,1.394,1.367
1411,2018-04-19,1.203,1.395,1.368
1412,2018-04-20,1.212,1.397,1.37
1413,2018-04-21,1.213,1.397,1.37
1414,2018-04-22,1.227,1.416,1.388
1415,2018-04-23,1.216,1.406,1.378
1416,2018-04-24,1.211,1.405,1.377
1417,2018-04-25,1.228,1.415,1.388
1418,2018-04-26,1.223,1.413,1.386
1419,2018-04-27,1.229,1.418,1.391
1420,2018-04-28,1.225,1.415,1.387
1421,2018-04-29,1.251,1.434,1.406
1422,2018-04-30,1.234,1.424,1.395
1423,2018-05-01,1.238,1.431,1.403
1424,2018-05-02,1.234,1.425,1.397
1425,2018-05-03,1.229,1.42,1.393
1426,2018-05-04,1.235,1.422,1.394
1427,2018-05-05,1.225,1.419,1.391
1428,2018-05-06,1.249,1.442,1.414
1429,2018-05-07,1.228,1.425,1.397
1430,2018-05-08,1.245,1.437,1.408
1431,2018-05-09,1.228,1.422,1.393
1432,2018-05-10,1.257,1.449,1.42
1433,2018-05-11,1.262,1.453,1.425
1434,2018-05-12,1.257,1.45,1.422
1435,2018-05-13,1.274,1.466,1.438
1436,2018-05-14,1.261,1.452,1.424
1437,2018-05-15,1.269,1.457,1.429
1438,2018-05-16,1.275,1.459,1.431
1439,2018-05-17,1.284,1.466,1.439
1440,2018-05-18,1.292,1.475,1.449
1441,2018-05-19,1.285,1.474,1.447
1442,2018-05-20,1.296,1.493,1.464
1443,2018-05-21,1.293,1.483,1.455
1444,2018-05-22,1.29,1.484,1.456
1445,2018-05-23,1.287,1.48,1.451
1446,2018-05-24,1.29,1.483,1.455
1447,2018-05-25,1.295,1.482,1.454
1448,2018-05-26,1.292,1.478,1.451
1449,2018-05-27,1.301,1.49,1.463
1450,2018-05-28,1.299,1.484,1.455
1451,2018-05-29,1.294,1.478,1.45
1452,2018-05-30,1.302,1.481,1.454
1453,2018-05-31,1.306,1.485,1.457
1454,2018-06-01,1.297,1.477,1.448
1455,2018-06-02,1.289,1.469,1.441
1456,2018-06-03,1.295,1.48,1.452
1457,2018-06-04,1.289,1.468,1.44
1458,2018-06-05,1.29,1.469,1.44
1459,2018-06-06,1.281,1.461,1.433
1460,2018-06-07,1.285,1.464,1.436
1461,2018-06-08,1.281,1.459,1.431
1462,2018-06-09,1.273,1.467,1.438
1463,2018-06-10,1.272,1.46,1.432
1464,2018-06-11,1.272,1.455,1.428
1465,2018-06-12,1.273,1.457,1.429
1466,2018-06-13,1.276,1.458,1.429
1467,2018-06-14,1.272,1.453,1.425
1468,2018-06-15,1.274,1.455,1.427
1469,2018-06-16,1.269,1.459,1.43
1470,2018-06-17,1.272,1.46,1.433
1471,2018-06-18,1.265,1.45,1.422
1472,2018-06-19,1.27,1.454,1.426
1473,2018-06-20,1.264,1.447,1.419
1474,2018-06-21,1.264,1.448,1.42
1475,2018-06-22,1.26,1.441,1.413
1476,2018-06-23,1.258,1.44,1.413
1477,2018-06-24,1.264,1.45,1.423
1478,2018-06-25,1.252,1.437,1.41
1479,2018-06-26,1.253,1.44,1.412
1480,2018-06-27,1.257,1.443,1.415
1481,2018-06-28,1.256,1.445,1.417
1482,2018-06-29,1.263,1.452,1.428
1483,2018-06-30,1.268,1.457,1.432
1484,2018-07-01,1.267,1.463,1.439
1485,2018-07-02,1.264,1.451,1.426
1486,2018-07-03,1.273,1.461,1.435
1487,2018-07-04,1.27,1.463,1.438
1488,2018-07-05,1.274,1.461,1.435
1489,2018-07-06,1.264,1.452,1.428
1490,2018-07-07,1.267,1.449,1.424
1491,2018-07-08,1.27,1.459,1.434
1492,2018-07-09,1.272,1.456,1.429
1493,2018-07-10,1.274,1.457,1.429
1494,2018-07-11,1.276,1.463,1.436
1495,2018-07-12,1.275,1.463,1.435
1496,2018-07-13,1.271,1.46,1.432
1497,2018-07-14,1.263,1.463,1.436
1498,2018-07-15,1.262,1.468,1.44
1499,2018-07-16,1.259,1.451,1.423
1500,2018-07-17,1.258,1.449,1.421
1501,2018-07-18,1.25,1.439,1.411
1502,2018-07-19,1.251,1.441,1.415
1503,2018-07-20,1.248,1.439,1.412
1504,2018-07-21,1.251,1.452,1.425
1505,2018-07-22,1.254,1.453,1.426
1506,2018-07-23,1.253,1.455,1.427
1507,2018-07-24,1.255,1.458,1.431
1508,2018-07-25,1.254,1.458,1.43
1509,2018-07-26,1.256,1.456,1.43
1510,2018-07-27,1.252,1.459,1.431
1511,2018-07-28,1.253,1.465,1.441
1512,2018-07-29,1.264,1.476,1.451
1513,2018-07-30,1.264,1.473,1.445
1514,2018-07-31,1.26,1.467,1.439
1515,2018-08-01,1.263,1.467,1.44
1516,2018-08-02,1.262,1.47,1.443
1517,2018-08-03,1.261,1.468,1.441
1518,2018-08-04,1.25,1.47,1.446
1519,2018-08-05,1.26,1.485,1.461
1520,2018-08-06,1.262,1.477,1.451
1521,2018-08-07,1.265,1.479,1.454
1522,2018-08-08,1.272,1.487,1.46
1523,2018-08-09,1.268,1.483,1.458
1524,2018-08-10,1.28,1.488,1.46
1525,2018-08-11,1.273,1.485,1.459
1526,2018-08-12,1.276,1.49,1.464
1527,2018-08-13,1.271,1.477,1.45
1528,2018-08-14,1.278,1.478,1.45
1529,2018-08-15,1.281,1.481,1.455
1530,2018-08-16,1.281,1.486,1.46
1531,2018-08-17,1.278,1.481,1.454
1532,2018-08-18,1.28,1.479,1.453
1533,2018-08-19,1.284,1.485,1.458
1534,2018-08-20,1.286,1.489,1.461
1535,2018-08-21,1.288,1.488,1.46
1536,2018-08-22,1.296,1.494,1.465
1537,2018-08-23,1.293,1.489,1.462
1538,2018-08-24,1.294,1.49,1.465
1539,2018-08-25,1.298,1.496,1.473
1540,2018-08-26,1.305,1.503,1.48
1541,2018-08-27,1.305,1.497,1.474
1542,2018-08-28,1.306,1.498,1.474
1543,2018-08-29,1.309,1.497,1.47
1544,2018-08-30,1.313,1.5,1.471
1545,2018-08-31,1.311,1.498,1.472
1546,2018-09-01,1.311,1.498,1.473
1547,2018-09-02,1.314,1.499,1.474
1548,2018-09-03,1.32,1.502,1.472
1549,2018-09-04,1.314,1.497,1.469
1550,2018-09-05,1.324,1.505,1.476
1551,2018-09-06,1.321,1.501,1.472
1552,2018-09-07,1.331,1.51,1.481
1553,2018-09-08,1.327,1.509,1.48
1554,2018-09-09,1.336,1.513,1.485
1555,2018-09-10,1.327,1.503,1.475
1556,2018-09-11,1.324,1.508,1.48
1557,2018-09-12,1.328,1.512,1.483
1558,2018-09-13,1.328,1.517,1.489
1559,2018-09-14,1.329,1.519,1.489
1560,2018-09-15,1.329,1.522,1.491
1561,2018-09-16,1.336,1.525,1.497
1562,2018-09-17,1.322,1.512,1.482
1563,2018-09-18,1.311,1.501,1.473
1564,2018-09-19,1.316,1.506,1.478
1565,2018-09-20,1.314,1.497,1.468
1566,2018-09-21,1.313,1.498,1.47
1567,2018-09-22,1.307,1.498,1.469
1568,2018-09-23,1.317,1.503,1.476
1569,2018-09-24,1.301,1.492,1.463
1570,2018-09-25,1.308,1.488,1.459
1571,2018-09-26,1.297,1.479,1.451
1572,2018-09-27,1.311,1.484,1.456
1573,2018-09-28,1.312,1.488,1.459
1574,2018-09-29,1.313,1.492,1.464
1575,2018-09-30,1.321,1.493,1.465
1576,2018-10-01,1.316,1.494,1.466
1577,2018-10-02,1.328,1.497,1.471
1578,2018-10-03,1.336,1.504,1.478
1579,2018-10-04,1.335,1.502,1.474
1580,2018-10-05,1.346,1.499,1.471
1581,2018-10-06,1.35,1.504,1.477
1582,2018-10-07,1.356,1.505,1.48
1583,2018-10-08,1.35,1.505,1.478
1584,2018-10-09,1.351,1.505,1.48
1585,2018-10-10,1.345,1.497,1.473
1586,2018-10-11,1.346,1.496,1.469
1587,2018-10-12,1.35,1.499,1.47
1588,2018-10-13,1.333,1.479,1.453
1589,2018-10-14,1.343,1.486,1.46
1590,2018-10-15,1.341,1.483,1.455
1591,2018-10-16,1.335,1.472,1.445
1592,2018-10-17,1.333,1.471,1.443
1593,2018-10-18,1.341,1.481,1.454
1594,2018-10-19,1.347,1.487,1.46
1595,2018-10-20,1.353,1.49,1.466
1596,2018-10-21,1.366,1.506,1.482
1597,2018-10-22,1.359,1.494,1.47
1598,2018-10-23,1.369,1.495,1.47
1599,2018-10-24,1.382,1.498,1.473
1600,2018-10-25,1.389,1.499,1.475
1601,2018-10-26,1.391,1.505,1.482
1602,2018-10-27,1.392,1.512,1.491
1603,2018-10-28,1.404,1.524,1.503
1604,2018-10-29,1.403,1.521,1.498
1605,2018-10-30,1.414,1.52,1.497
1606,2018-10-31,1.428,1.514,1.491
1607,2018-11-01,1.433,1.532,1.511
1608,2018-11-02,1.432,1.534,1.51
1609,2018-11-03,1.432,1.532,1.509
1610,2018-11-04,1.437,1.54,1.519
1611,2018-11-05,1.433,1.525,1.509
1612,2018-11-06,1.436,1.536,1.512
1613,2018-11-07,1.436,1.528,1.512
1614,2018-11-08,1.44,1.535,1.513
1615,2018-11-09,1.452,1.551,1.527
1616,2018-11-10,1.456,1.555,1.532
1617,2018-11-11,1.459,1.56,1.539
1618,2018-11-12,1.449,1.547,1.523
1619,2018-11-13,1.441,1.544,1.526
1620,2018-11-14,1.441,1.547,1.524
1621,2018-11-15,1.44,1.549,1.525
1622,2018-11-16,1.43,1.544,1.518
1623,2018-11-17,1.429,1.543,1.518
1624,2018-11-18,1.422,1.537,1.513
1625,2018-11-19,1.415,1.534,1.51
1626,2018-11-20,1.406,1.526,1.512
1627,2018-11-21,1.396,1.518,1.505
1628,2018-11-22,1.385,1.515,1.49
1629,2018-11-23,1.375,1.511,1.486
1630,2018-11-24,1.371,1.507,1.482
1631,2018-11-25,1.377,1.515,1.492
1632,2018-11-26,1.368,1.502,1.477
1633,2018-11-27,1.363,1.495,1.472
1634,2018-11-28,1.366,1.494,1.469
1635,2018-11-29,1.37,1.487,1.463
1636,2018-11-30,1.36,1.477,1.455
1637,2018-12-01,1.351,1.471,1.447
1638,2018-12-02,1.36,1.474,1.451
1639,2018-12-03,1.358,1.477,1.453
1640,2018-12-04,1.358,1.476,1.452
1641,2018-12-05,1.352,1.474,1.45
1642,2018-12-06,1.338,1.465,1.441
1643,2018-12-07,1.337,1.457,1.434
1644,2018-12-08,1.332,1.452,1.428
1645,2018-12-09,1.333,1.462,1.439
1646,2018-12-10,1.319,1.447,1.422
1647,2018-12-11,1.322,1.446,1.418
1648,2018-12-12,1.313,1.441,1.414
1649,2018-12-13,1.306,1.43,1.403
1650,2018-12-14,1.301,1.429,1.402
1651,2018-12-15,1.289,1.426,1.398
1652,2018-12-16,1.297,1.438,1.411
1653,2018-12-17,1.297,1.432,1.404
1654,2018-12-18,1.278,1.419,1.392
1655,2018-12-19,1.277,1.414,1.387
1656,2018-12-20,1.274,1.407,1.38
1657,2018-12-21,1.266,1.4,1.374
1658,2018-12-22,1.244,1.383,1.358
1659,2018-12-23,1.236,1.385,1.361
1660,2018-12-24,1.236,1.379,1.354
1661,2018-12-25,1.239,1.384,1.359
1662,2018-12-26,1.239,1.382,1.357
1663,2018-12-27,1.228,1.377,1.351
1664,2018-12-28,1.219,1.37,1.344
1665,2018-12-29,1.215,1.365,1.34
1666,2018-12-30,1.222,1.372,1.346
1667,2018-12-31,1.219,1.372,1.346
1668,2019-01-01,1.218,1.368,1.342
1669,2019-01-02,1.199,1.354,1.329
1670,2019-01-03,1.188,1.349,1.323
1671,2019-01-04,1.201,1.354,1.327
1672,2019-01-05,1.203,1.358,1.333
1673,2019-01-06,1.211,1.366,1.34
1674,2019-01-07,1.214,1.364,1.338
1675,2019-01-08,1.212,1.361,1.335
1676,2019-01-09,1.209,1.356,1.33
1677,2019-01-10,1.214,1.357,1.331
1678,2019-01-11,1.213,1.359,1.333
1679,2019-01-12,1.215,1.36,1.334
1680,2019-01-13,1.224,1.364,1.338
1681,2019-01-14,1.221,1.359,1.332
1682,2019-01-15,1.218,1.351,1.326
1683,2019-01-16,1.218,1.342,1.317
1684,2019-01-17,1.218,1.339,1.313
1685,2019-01-18,1.223,1.349,1.322
1686,2019-01-19,1.215,1.343,1.317
1687,2019-01-20,1.228,1.351,1.325
1688,2019-01-21,1.226,1.347,1.32
1689,2019-01-22,1.219,1.336,1.309
1690,2019-01-23,1.223,1.342,1.315
1691,2019-01-24,1.226,1.342,1.314
1692,2019-01-25,1.224,1.341,1.314
1693,2019-01-26,1.223,1.338,1.311
1694,2019-01-27,1.227,1.341,1.313
1695,2019-01-28,1.225,1.338,1.311
1696,2019-01-29,1.224,1.335,1.308
1697,2019-01-30,1.222,1.334,1.307
1698,2019-01-31,1.223,1.328,1.301
1699,2019-02-01,1.225,1.325,1.298
1700,2019-02-02,1.228,1.325,1.298
1701,2019-02-03,1.233,1.33,1.303
1702,2019-02-04,1.232,1.329,1.301
1703,2019-02-05,1.233,1.33,1.302
1704,2019-02-06,1.231,1.329,1.301
